"Lon","Lat","origin"
26.61,-34.1,"no_sperm_whale_sighting"
60.96,-38.88,"no_sperm_whale_sighting"
74.2,-37.46,"no_sperm_whale_sighting"
49.91,-20.91,"no_encounter"
72,-34.45,"no_sperm_whale_sighting"
70.18,-38.66,"no_sperm_whale_sighting"
44.41,-15.25,"no_encounter"
55.4,-35.03,"no_encounter"
69.95,-34.5,"no_sperm_whale_sighting"
55.73,-31.51,"no_encounter"
45.91,-1.33,"no_sperm_whale_sighting"
36,-26.2,"no_encounter"
41.2,-7.25,"no_sperm_whale_sighting"
63.05,-26.38,"no_sperm_whale_sighting"
52.05,-26.11,"no_encounter"
46.45,-12.53,"no_encounter"
67.57,17.5,"no_encounter"
73.11,-34.5,"no_encounter"
38.06,-23.45,"no_encounter"
48,-24.66,"no_sperm_whale_sighting"
48.25,-26.06,"no_sperm_whale_sighting"
35.21,-25.8,"no_sperm_whale_sighting"
41.45,-21.75,"no_encounter"
26.95,-35.73,"no_sperm_whale_sighting"
70.1,-36.15,"no_sperm_whale_sighting"
43.18,-23.93,"no_sperm_whale_sighting"
43.03,-13.2,"no_sperm_whale_sighting"
45.35,-9,"no_encounter"
48.6,-6.46,"no_encounter"
62,-25.33,"no_sperm_whale_sighting"
26.68,-39.18,"no_encounter"
59.5,-39.21,"no_sperm_whale_sighting"
43.76,-13.66,"no_encounter"
50.01,-39.43,"no_sperm_whale_sighting"
45,-32.66,"no_encounter"
56.16,-33.68,"no_sperm_whale_sighting"
44.33,-14.16,"no_sperm_whale_sighting"
35,-37.66,"no_sperm_whale_sighting"
41.26,-22.5,"no_encounter"
78.8,-32.11,"no_sperm_whale_sighting"
42.16,-25.85,"no_encounter"
57.5,-35.26,"no_sperm_whale_sighting"
33.08,-35.7,"no_sperm_whale_sighting"
76.66,-38.56,"no_sperm_whale_sighting"
53,-6.83,"no_encounter"
41.66,-27.86,"no_sperm_whale_sighting"
63.4,-19.7,"no_encounter"
39.45,-39.16,"no_sperm_whale_sighting"
61.2,-35.76,"no_sperm_whale_sighting"
73.75,-37.33,"no_sperm_whale_sighting"
40.6,-29.7,"no_sperm_whale_sighting"
62.33,-35.42,"no_sperm_whale_sighting"
77.18,-37.55,"no_sperm_whale_sighting"
45.66,-9.41,"no_sperm_whale_sighting"
29.31,-37.66,"no_sperm_whale_sighting"
52.51,-2.51,"no_sperm_whale_sighting"
43.13,-6,"no_sperm_whale_sighting"
57.66,-35.83,"no_sperm_whale_sighting"
73.15,-36.41,"no_encounter"
66.53,-35.65,"no_sperm_whale_sighting"
54.76,12.93,"no_encounter"
55.65,19.58,"no_encounter"
44.5,-37.7,"no_sperm_whale_sighting"
45.58,-37.63,"no_sperm_whale_sighting"
55.46,-3.48,"no_encounter"
53.95,-38.13,"no_sperm_whale_sighting"
77.22,-37.1,"no_sperm_whale_sighting"
42.66,-0.41,"no_encounter"
55.96,-3.35,"no_encounter"
58.91,-36.65,"no_encounter"
57.45,-31.35,"no_sperm_whale_sighting"
41.53,-15.11,"no_encounter"
33.71,-31.61,"no_sperm_whale_sighting"
42.96,-1.53,"no_sperm_whale_sighting"
73.9,-33.63,"no_sperm_whale_sighting"
82.73,-34.73,"no_encounter"
35.5,-24,"no_sperm_whale_sighting"
36.66,-24.5,"no_encounter"
37.36,-30,"no_sperm_whale_sighting"
67.33,-6.6,"no_encounter"
45.05,-13.61,"no_sperm_whale_sighting"
38.83,-25,"no_encounter"
37.33,-40.01,"no_encounter"
63.15,-34.66,"no_encounter"
28.1,-38.01,"no_encounter"
36.5,-39.7,"no_encounter"
49.35,-6.35,"no_encounter"
55.16,-2.83,"no_encounter"
51.8,-3.23,"no_sperm_whale_sighting"
49.76,-22.28,"no_sperm_whale_sighting"
58.26,-25.43,"no_sperm_whale_sighting"
50.43,-21.61,"no_encounter"
49.63,-24.68,"no_encounter"
51.83,-7.91,"no_sperm_whale_sighting"
35.8,-25.26,"no_encounter"
76.2,-37,"no_sperm_whale_sighting"
41.93,-6.21,"no_encounter"
35.46,-40.16,"no_encounter"
57.46,-20.26,"no_sperm_whale_sighting"
51.53,-32.01,"no_sperm_whale_sighting"
32.71,-36.78,"no_sperm_whale_sighting"
57.5,-38.83,"no_sperm_whale_sighting"
31.6,-38.23,"no_sperm_whale_sighting"
37.07,-28.2,"no_encounter"
62.71,-35.3,"no_sperm_whale_sighting"
26.9,-37.6,"no_encounter"
36.78,-24.61,"no_encounter"
42,-39.38,"no_sperm_whale_sighting"
33.66,-38.13,"no_encounter"
77.18,-37.55,"no_sperm_whale_sighting"
29.31,-35.03,"no_sperm_whale_sighting"
57.46,-20.26,"no_encounter"
47,-13.16,"no_sperm_whale_sighting"
42.96,-12.33,"no_encounter"
47.2,2.23,"no_sperm_whale_sighting"
73.33,-33.3,"no_sperm_whale_sighting"
72.66,-33.66,"no_sperm_whale_sighting"
52.25,3.2,"no_sperm_whale_sighting"
27.51,-35.55,"no_sperm_whale_sighting"
46.05,-9.33,"no_sperm_whale_sighting"
53.65,-16.2,"no_encounter"
48.61,-24.13,"no_encounter"
40.6,-5.45,"no_encounter"
76.71,-37.13,"no_sperm_whale_sighting"
69.16,-17.97,"no_encounter"
38.88,-32.35,"no_encounter"
52.25,-33.33,"no_sperm_whale_sighting"
73.68,-33.63,"no_encounter"
71.5,-29,"no_sperm_whale_sighting"
41.26,-19.91,"no_sperm_whale_sighting"
48.83,0.56,"no_encounter"
61.06,-35.15,"no_sperm_whale_sighting"
63.83,-39.66,"no_encounter"
48.75,-10.76,"no_sperm_whale_sighting"
35.02,-24.5,"no_sperm_whale_sighting"
48.5,-25.95,"no_sperm_whale_sighting"
74.41,-19.86,"no_encounter"
64.83,-37.08,"no_encounter"
81.66,-39.16,"no_sperm_whale_sighting"
59,-37.83,"no_sperm_whale_sighting"
76.71,-37.13,"no_encounter"
52.93,-24.93,"no_encounter"
39.01,-27.46,"no_sperm_whale_sighting"
56,17.3,"no_sperm_whale_sighting"
44.1,-38.13,"no_encounter"
39.96,-22.26,"no_sperm_whale_sighting"
76.5,-37.55,"no_sperm_whale_sighting"
41.7,-4.66,"no_encounter"
65.36,-34.48,"no_encounter"
68.23,-37.4,"no_encounter"
54.41,-3.33,"no_encounter"
75.66,-33,"no_sperm_whale_sighting"
44.8,-0.21,"no_sperm_whale_sighting"
56.45,-22.4,"no_sperm_whale_sighting"
42.71,-22.81,"no_encounter"
73.31,-24.11,"no_sperm_whale_sighting"
73.78,-37.75,"no_sperm_whale_sighting"
67.98,-35,"no_sperm_whale_sighting"
41.21,-17.16,"no_sperm_whale_sighting"
77.48,-36.65,"no_sperm_whale_sighting"
39.38,-26.4,"no_sperm_whale_sighting"
69.53,-34.46,"no_sperm_whale_sighting"
53.66,-1.13,"no_encounter"
41.6,-17.53,"no_sperm_whale_sighting"
60.5,-34.08,"no_sperm_whale_sighting"
55.31,-4.01,"no_sperm_whale_sighting"
36.48,-28.51,"no_encounter"
40.5,-5.26,"no_encounter"
36,-34.75,"no_sperm_whale_sighting"
62.71,-35.13,"no_sperm_whale_sighting"
56.61,-5.43,"no_encounter"
57.31,-20.16,"no_encounter"
55.89,-35.76,"no_sperm_whale_sighting"
51.58,-22.46,"no_encounter"
52.66,-4.15,"no_encounter"
77.78,-37.36,"no_encounter"
52.79,0.86,"no_sperm_whale_sighting"
56.99,-22.41,"no_sperm_whale_sighting"
64,-29.81,"no_sperm_whale_sighting"
28.95,-38.38,"no_sperm_whale_sighting"
32.45,-26,"no_encounter"
45.53,-14.9,"no_sperm_whale_sighting"
70.83,-6.01,"no_encounter"
45.06,-13.1,"no_sperm_whale_sighting"
36.1,-38.13,"no_encounter"
51.05,-36.36,"no_encounter"
44,-11.21,"no_sperm_whale_sighting"
41.85,-6.33,"no_encounter"
42.11,-15.78,"no_encounter"
77.26,-38.16,"no_sperm_whale_sighting"
43.58,-17.78,"no_sperm_whale_sighting"
77.18,-37.55,"no_encounter"
70.21,-38.07,"no_encounter"
31.01,-39.91,"no_sperm_whale_sighting"
53,-3.43,"no_sperm_whale_sighting"
35.3,-26.06,"no_encounter"
72,-35.85,"no_sperm_whale_sighting"
70.71,-34.36,"no_encounter"
71,-37.16,"no_encounter"
40.65,-5,"no_encounter"
45.7,-27.88,"no_encounter"
47.33,-25.45,"no_encounter"
27.18,-39.78,"no_encounter"
66.86,-37.36,"no_sperm_whale_sighting"
55.66,-3.2,"no_encounter"
31.18,-32.2,"no_sperm_whale_sighting"
37.71,-23.83,"no_sperm_whale_sighting"
41.48,-0.38,"no_sperm_whale_sighting"
73.26,-35.4,"no_encounter"
35.03,-24.8,"no_sperm_whale_sighting"
46.1,-3.71,"no_encounter"
57.46,-20.26,"no_encounter"
66.73,-36.58,"no_encounter"
68,-35.66,"no_sperm_whale_sighting"
56.5,-36.92,"no_sperm_whale_sighting"
44.9,-36.45,"no_encounter"
37.16,-27.33,"no_sperm_whale_sighting"
41.03,-27.86,"no_encounter"
65.08,-34.25,"no_sperm_whale_sighting"
47.58,-24.41,"no_sperm_whale_sighting"
55.5,-28.23,"no_encounter"
56.66,-36.26,"no_sperm_whale_sighting"
57.46,-20.26,"no_encounter"
66.08,-34.25,"no_sperm_whale_sighting"
71.81,-17.55,"no_encounter"
48.6,-36.95,"no_encounter"
45.33,-10.8,"no_encounter"
47,-13.66,"no_encounter"
42.33,-12.8,"no_sperm_whale_sighting"
75.18,-33.11,"no_sperm_whale_sighting"
42.2,-6.2,"no_sperm_whale_sighting"
66.78,-34.16,"no_encounter"
61,-37.71,"no_encounter"
55.08,-3.25,"no_encounter"
58.51,-32.98,"no_sperm_whale_sighting"
32.06,-33.25,"no_sperm_whale_sighting"
66.25,-35.6,"no_sperm_whale_sighting"
64,-36.55,"no_sperm_whale_sighting"
59.68,-29.61,"no_sperm_whale_sighting"
76.81,5.56,"no_encounter"
70.1,-37.16,"no_encounter"
54.41,-3.63,"no_sperm_whale_sighting"
47.16,-3.23,"no_encounter"
43.03,-37.03,"no_sperm_whale_sighting"
78.2,-39.38,"no_sperm_whale_sighting"
27.88,-33.83,"no_encounter"
40.33,-5.83,"no_sperm_whale_sighting"
80.85,-37.01,"no_encounter"
72.48,-33.5,"no_encounter"
27.91,-39.4,"no_sperm_whale_sighting"
78.33,-36.08,"no_sperm_whale_sighting"
73.05,-34.65,"no_sperm_whale_sighting"
44.31,-1.66,"no_sperm_whale_sighting"
35.33,-24.23,"no_encounter"
77.73,-37.65,"no_encounter"
42.66,-17.71,"no_sperm_whale_sighting"
44.5,-26.06,"no_encounter"
72.55,-34.98,"no_encounter"
43.81,-32.7,"no_encounter"
76.53,-38.4,"no_sperm_whale_sighting"
75,-33,"no_sperm_whale_sighting"
44.18,-9.38,"no_encounter"
61.16,-38.33,"no_sperm_whale_sighting"
39.5,-29.88,"no_sperm_whale_sighting"
64.6,-19.75,"no_sperm_whale_sighting"
67.58,-35.5,"no_sperm_whale_sighting"
55.42,-3.7,"no_encounter"
48.33,-39.31,"no_encounter"
43.75,-7.55,"no_sperm_whale_sighting"
56.48,-20.92,"no_encounter"
72.83,-39.18,"no_encounter"
66.16,-28,"no_sperm_whale_sighting"
50.28,-12.81,"no_sperm_whale_sighting"
36.96,-37.03,"no_sperm_whale_sighting"
75.31,-33.3,"no_sperm_whale_sighting"
32,-38.88,"no_sperm_whale_sighting"
40.03,-26.71,"no_encounter"
46.41,-9.66,"no_sperm_whale_sighting"
53.76,-35.26,"no_encounter"
77.93,-37.98,"no_sperm_whale_sighting"
44.16,-2.7,"no_encounter"
63.88,-34,"no_sperm_whale_sighting"
37.53,-38.71,"no_sperm_whale_sighting"
42.08,-4.38,"no_sperm_whale_sighting"
36.5,-26.5,"no_sperm_whale_sighting"
58.61,-5.45,"no_encounter"
55.31,-36.46,"no_sperm_whale_sighting"
59.56,-6.08,"no_sperm_whale_sighting"
65.93,-38.5,"no_encounter"
49.81,-8.83,"no_encounter"
49.33,-23.21,"no_sperm_whale_sighting"
45.6,-10.6,"no_encounter"
74.05,-39.08,"no_sperm_whale_sighting"
31.01,-32.86,"no_sperm_whale_sighting"
35.21,-25.36,"no_sperm_whale_sighting"
83,-35.5,"no_sperm_whale_sighting"
26.66,-39.33,"no_sperm_whale_sighting"
44.76,-11.61,"no_sperm_whale_sighting"
51.23,-24,"no_sperm_whale_sighting"
77.68,-33.63,"no_sperm_whale_sighting"
40,-27.58,"no_sperm_whale_sighting"
70.65,-37.13,"no_sperm_whale_sighting"
68.95,-35.11,"no_encounter"
75.98,3.78,"no_encounter"
34.61,-26.53,"no_sperm_whale_sighting"
33.5,-38.36,"no_encounter"
55.75,-31.65,"no_sperm_whale_sighting"
58.63,-28.53,"no_encounter"
61.66,-37.45,"no_encounter"
49.18,2.56,"no_sperm_whale_sighting"
48.93,-32.98,"no_sperm_whale_sighting"
36.65,-20.2,"no_sperm_whale_sighting"
68,-35.3,"no_sperm_whale_sighting"
35.93,-20.38,"no_encounter"
51.83,-19.91,"no_encounter"
39.2,-26.08,"no_encounter"
41.31,-18.91,"no_encounter"
34.05,-30.56,"no_sperm_whale_sighting"
63.35,-34.68,"no_sperm_whale_sighting"
47.21,-25.83,"no_encounter"
42.19,-11.2,"no_encounter"
41.28,-5.83,"no_encounter"
35.63,-38.21,"no_encounter"
51.56,-34.95,"no_encounter"
51.9,-13.5,"no_encounter"
64.13,-35,"no_sperm_whale_sighting"
61.08,-22.78,"no_encounter"
74.96,-36.25,"no_sperm_whale_sighting"
55.55,-39.16,"no_encounter"
59.66,-37.33,"no_encounter"
51.21,-13.26,"no_sperm_whale_sighting"
27,-36.08,"no_sperm_whale_sighting"
41.8,-1.93,"no_sperm_whale_sighting"
57.53,-20.63,"no_sperm_whale_sighting"
38.33,-40.23,"no_sperm_whale_sighting"
57.05,-37.21,"no_encounter"
57,-35.1,"no_sperm_whale_sighting"
42.83,-24.13,"no_encounter"
71.31,-37.03,"no_sperm_whale_sighting"
63.41,-35.16,"no_sperm_whale_sighting"
29.24,-37.1,"no_sperm_whale_sighting"
43.5,-5.03,"no_encounter"
60.41,-36,"no_sperm_whale_sighting"
38.4,-37.16,"no_sperm_whale_sighting"
43.48,-24.68,"no_sperm_whale_sighting"
61.13,-20.36,"no_encounter"
53.78,-3.78,"no_sperm_whale_sighting"
48.5,-23.63,"no_sperm_whale_sighting"
48.33,-33.85,"no_encounter"
48.41,-37.13,"no_encounter"
52.33,-4.66,"no_sperm_whale_sighting"
30.41,-38.28,"no_sperm_whale_sighting"
50.48,-7.08,"no_encounter"
46.85,-12.11,"no_sperm_whale_sighting"
58.33,-33.95,"no_sperm_whale_sighting"
70.41,-36.15,"no_sperm_whale_sighting"
76.36,-33.5,"no_sperm_whale_sighting"
36.65,-26.6,"no_encounter"
48.83,1.83,"no_sperm_whale_sighting"
58.66,-40.16,"no_sperm_whale_sighting"
71.38,-34.2,"no_sperm_whale_sighting"
42.65,-22.68,"no_sperm_whale_sighting"
77.5,-38.28,"no_encounter"
42,-23.08,"no_encounter"
33.86,-36.66,"no_sperm_whale_sighting"
51.4,-35.38,"no_sperm_whale_sighting"
68.03,-36.01,"no_sperm_whale_sighting"
54.03,-16.53,"no_sperm_whale_sighting"
51.08,-22.23,"no_encounter"
53.01,-4.16,"no_encounter"
32.41,-40.01,"no_encounter"
58.33,-8.4,"no_sperm_whale_sighting"
47.66,-37.8,"no_sperm_whale_sighting"
79.5,7.46,"no_sperm_whale_sighting"
41.21,-17.16,"no_encounter"
47.85,-26.41,"no_encounter"
35.5,-25.5,"no_sperm_whale_sighting"
41,-6.73,"no_encounter"
45.33,-8.9,"no_encounter"
42.96,-32.66,"no_encounter"
38,-35.51,"no_encounter"
32.45,-26,"no_sperm_whale_sighting"
42.75,-11.61,"no_sperm_whale_sighting"
42.75,-20.16,"no_encounter"
36.65,-24.98,"no_sperm_whale_sighting"
43.46,-11.3,"no_encounter"
70.95,-6.11,"no_encounter"
49.35,-20.91,"no_sperm_whale_sighting"
82.64,-34.82,"no_encounter"
67.23,-34.36,"no_encounter"
44.83,-4.03,"no_encounter"
76.25,-35.66,"no_sperm_whale_sighting"
42.5,-11.1,"no_encounter"
51.08,-34.81,"no_encounter"
48.41,-4.8,"no_sperm_whale_sighting"
47.18,-33.35,"no_encounter"
43.53,-10.05,"no_encounter"
47.41,-25.1,"no_sperm_whale_sighting"
31.45,-39.93,"no_sperm_whale_sighting"
50.93,-4.53,"no_sperm_whale_sighting"
30.28,-37.83,"no_encounter"
59.16,-36.5,"no_sperm_whale_sighting"
40.85,-7.91,"no_sperm_whale_sighting"
40.44,-22.85,"no_sperm_whale_sighting"
69.45,-34.26,"no_encounter"
62,-34.95,"no_encounter"
46.96,-10.76,"no_encounter"
56.35,-4.11,"no_encounter"
82.33,-33.5,"no_sperm_whale_sighting"
68.66,-35.11,"no_sperm_whale_sighting"
81,-33.21,"no_encounter"
42.5,-14.13,"no_encounter"
56.16,3.9,"no_encounter"
74.83,-39.33,"no_encounter"
51.2,-38.36,"no_sperm_whale_sighting"
44.28,-11.13,"no_sperm_whale_sighting"
43.01,-34.1,"no_sperm_whale_sighting"
52.84,3,"no_encounter"
82.1,-33.13,"no_encounter"
57.83,-35.6,"no_sperm_whale_sighting"
47.8,-24.84,"no_encounter"
41.85,-26.56,"no_sperm_whale_sighting"
47.83,-26.71,"no_encounter"
31.11,-38.88,"no_sperm_whale_sighting"
41.18,-23.96,"no_encounter"
43.58,-23.58,"no_encounter"
50.56,-36.2,"no_encounter"
57.58,-34.31,"no_sperm_whale_sighting"
63.85,-37.55,"no_encounter"
45.66,-36.46,"no_sperm_whale_sighting"
55.23,-3.44,"no_sperm_whale_sighting"
51.65,-32,"no_sperm_whale_sighting"
57,-24.96,"no_encounter"
56.03,5.2,"no_encounter"
37,-34.5,"no_encounter"
42.75,-36.75,"no_encounter"
42.71,-8.7,"no_encounter"
53.33,-32.66,"no_encounter"
35.95,-25.28,"no_sperm_whale_sighting"
64.33,-34.6,"no_sperm_whale_sighting"
53.26,-16.58,"no_encounter"
26.68,-34.62,"no_encounter"
56.28,-3.46,"no_sperm_whale_sighting"
75.6,8.18,"no_encounter"
59.5,-35.83,"no_sperm_whale_sighting"
41.63,-24.1,"no_encounter"
65.03,-35.61,"no_sperm_whale_sighting"
50,-17.12,"no_sperm_whale_sighting"
46.26,-25.4,"no_encounter"
42.76,-36.83,"no_encounter"
64.95,-33.65,"no_encounter"
32.45,-26,"no_encounter"
34.7,-35.05,"no_sperm_whale_sighting"
73.41,-34.33,"no_sperm_whale_sighting"
77.16,-38.16,"no_encounter"
75,-37.23,"no_encounter"
73.16,-36.5,"no_sperm_whale_sighting"
66.13,-35,"no_encounter"
50.4,-0.36,"no_encounter"
34.83,-37.75,"no_sperm_whale_sighting"
76.01,-37.8,"no_sperm_whale_sighting"
70.18,-35.33,"no_sperm_whale_sighting"
54.2,-4.5,"no_sperm_whale_sighting"
39.46,-39.53,"no_sperm_whale_sighting"
58.5,-20.55,"no_encounter"
35.76,-21.15,"no_sperm_whale_sighting"
55.75,-3.66,"no_sperm_whale_sighting"
42.5,-18.2,"no_encounter"
49.83,-38,"no_sperm_whale_sighting"
42.45,1.43,"no_encounter"
48.76,1.16,"no_encounter"
30.95,-36.75,"no_encounter"
39.38,-32.35,"no_encounter"
42,-25.96,"no_encounter"
60.86,-38.56,"no_encounter"
57.46,-20.26,"no_sperm_whale_sighting"
51.5,-38.83,"no_encounter"
74.15,-34.31,"no_sperm_whale_sighting"
48.01,-29.2,"no_encounter"
54.16,-15.96,"no_encounter"
43.73,-15.16,"no_sperm_whale_sighting"
45.25,-27.33,"no_encounter"
47.93,-3.25,"no_encounter"
49,-24,"no_sperm_whale_sighting"
68,-36.08,"no_sperm_whale_sighting"
41,-15,"no_sperm_whale_sighting"
47.33,-25.51,"no_encounter"
46.8,-26,"no_sperm_whale_sighting"
56.61,-36.1,"no_sperm_whale_sighting"
27.66,-36.71,"no_sperm_whale_sighting"
66.24,-34.25,"no_sperm_whale_sighting"
47.73,1.16,"no_encounter"
64.16,-34.21,"no_encounter"
56.89,-8.08,"no_sperm_whale_sighting"
40.46,-28.83,"no_sperm_whale_sighting"
57,-34.41,"no_sperm_whale_sighting"
35.7,-25.95,"no_encounter"
29.01,-35.66,"no_encounter"
59.73,-33.76,"no_sperm_whale_sighting"
48.28,-25.81,"no_sperm_whale_sighting"
28.58,-37,"no_sperm_whale_sighting"
51.16,-38.66,"no_sperm_whale_sighting"
46.91,-26.6,"no_sperm_whale_sighting"
54,-25.46,"no_encounter"
43.28,-10.18,"no_encounter"
48.66,-28.58,"no_encounter"
42.16,-38.85,"no_encounter"
35.36,-38.43,"no_sperm_whale_sighting"
73.05,-26.5,"no_encounter"
40.65,-22.35,"no_encounter"
82.5,-37.78,"no_encounter"
82.5,-34.58,"no_encounter"
30.1,-32.18,"no_sperm_whale_sighting"
77.53,-38.41,"no_encounter"
62.31,-35.63,"no_sperm_whale_sighting"
53.6,-16.33,"no_encounter"
44.41,-26.8,"no_sperm_whale_sighting"
30.96,-37.76,"no_encounter"
44.41,-12.66,"no_sperm_whale_sighting"
44.6,-0.41,"no_sperm_whale_sighting"
43.33,-23.93,"no_sperm_whale_sighting"
61.31,-35.25,"no_sperm_whale_sighting"
29.11,-39.03,"no_sperm_whale_sighting"
57.46,-21.63,"no_sperm_whale_sighting"
47.75,-23.95,"no_sperm_whale_sighting"
28.83,-35.08,"no_sperm_whale_sighting"
68,-35.96,"no_sperm_whale_sighting"
47.45,-12.96,"no_sperm_whale_sighting"
52.28,14.88,"no_encounter"
37.28,-36.11,"no_sperm_whale_sighting"
69.66,-35.66,"no_encounter"
28.65,-38.35,"no_sperm_whale_sighting"
59.15,-21.05,"no_encounter"
70.33,-35.46,"no_encounter"
48.6,-23.48,"no_encounter"
63.9,-31.76,"no_encounter"
60.83,-31.83,"no_sperm_whale_sighting"
41.61,-31.6,"no_encounter"
69,-34.33,"no_encounter"
68.71,-34.51,"no_sperm_whale_sighting"
62.25,-35.85,"no_sperm_whale_sighting"
54.01,-39.51,"no_sperm_whale_sighting"
39.08,-38.48,"no_sperm_whale_sighting"
61.27,15.41,"no_sperm_whale_sighting"
32.86,-37.23,"no_sperm_whale_sighting"
31.66,-36.83,"no_encounter"
41.45,-5.6,"no_sperm_whale_sighting"
61.43,-34.98,"no_sperm_whale_sighting"
41.2,-22.35,"no_sperm_whale_sighting"
27,-37.38,"no_encounter"
39.36,-38.83,"no_sperm_whale_sighting"
79.91,-39.18,"no_sperm_whale_sighting"
64.51,-35.85,"no_sperm_whale_sighting"
56.85,-37.71,"no_sperm_whale_sighting"
39.83,-25.43,"no_sperm_whale_sighting"
61.36,-37.8,"no_sperm_whale_sighting"
47.86,-23,"no_sperm_whale_sighting"
81.5,-37.38,"no_encounter"
45.56,-3.43,"no_sperm_whale_sighting"
55.83,-34.96,"no_sperm_whale_sighting"
50.31,-24.66,"no_sperm_whale_sighting"
55.38,-3.45,"no_encounter"
41.4,-5.01,"no_encounter"
47.55,-25.46,"no_encounter"
55.01,-32.11,"no_encounter"
81.12,-38.31,"no_sperm_whale_sighting"
53.83,-5.55,"no_encounter"
55.95,-2.58,"no_sperm_whale_sighting"
36.41,-32.03,"no_encounter"
48.5,-10.03,"no_encounter"
41.06,-23.4,"no_sperm_whale_sighting"
58.76,-27.66,"no_sperm_whale_sighting"
55.48,-6.25,"no_encounter"
42.33,-12.8,"no_encounter"
51.31,-38.16,"no_encounter"
29.9,-33.35,"no_sperm_whale_sighting"
83.6,-18.43,"no_encounter"
36,-29.66,"no_sperm_whale_sighting"
77.78,-37.5,"no_sperm_whale_sighting"
35.66,-38.7,"no_encounter"
35.6,-26.6,"no_sperm_whale_sighting"
56,17.05,"no_sperm_whale_sighting"
50.25,-19.18,"no_encounter"
57.7,-21.33,"no_encounter"
56.21,-20.1,"no_sperm_whale_sighting"
66.41,-33.91,"no_sperm_whale_sighting"
60.08,-36,"no_sperm_whale_sighting"
55.33,-3.5,"no_sperm_whale_sighting"
48.5,0.68,"no_encounter"
44.8,-28.25,"no_sperm_whale_sighting"
73,-37.16,"no_encounter"
42.75,-26.8,"no_encounter"
33.6,-30.83,"no_sperm_whale_sighting"
66,-33,"no_sperm_whale_sighting"
29.78,-35.9,"no_encounter"
53.18,-34.25,"no_encounter"
57.33,-30.25,"no_sperm_whale_sighting"
42.08,-7.33,"no_sperm_whale_sighting"
60.63,-34.68,"no_sperm_whale_sighting"
53.96,1.9,"no_encounter"
79.16,-37.48,"no_sperm_whale_sighting"
57.81,-35.06,"no_sperm_whale_sighting"
35,-38.9,"no_sperm_whale_sighting"
37.51,-27.11,"no_encounter"
53.13,-39.26,"no_sperm_whale_sighting"
42.6,-4.16,"no_sperm_whale_sighting"
37.98,-23.6,"no_sperm_whale_sighting"
52.73,-31.26,"no_sperm_whale_sighting"
52.2,-24.9,"no_sperm_whale_sighting"
48.55,-24.41,"no_encounter"
58.21,2.01,"no_encounter"
35.5,-27.46,"no_encounter"
48.16,-27.51,"no_encounter"
40.5,-37.5,"no_sperm_whale_sighting"
42.5,-23.08,"no_encounter"
63,-34.33,"no_encounter"
44.66,-12.08,"no_sperm_whale_sighting"
40.61,-25.38,"no_sperm_whale_sighting"
46.61,-35.75,"no_sperm_whale_sighting"
55.75,-3.66,"no_encounter"
42.83,-25.25,"no_sperm_whale_sighting"
75.36,-36.55,"no_sperm_whale_sighting"
67.93,-37.11,"no_sperm_whale_sighting"
31.15,-31.58,"no_sperm_whale_sighting"
42.71,-36.33,"no_sperm_whale_sighting"
31.51,-38.63,"no_sperm_whale_sighting"
49.18,-6.2,"no_sperm_whale_sighting"
66.61,-40.2,"no_sperm_whale_sighting"
35.83,-26.2,"no_sperm_whale_sighting"
73.33,-38.75,"no_sperm_whale_sighting"
43.73,-30.36,"no_sperm_whale_sighting"
45.06,-28,"no_sperm_whale_sighting"
52,-38.8,"no_encounter"
61.55,-35.5,"no_encounter"
50.83,-39.15,"no_encounter"
73.78,-37.75,"no_encounter"
35.48,-39.25,"no_encounter"
39.01,-38.33,"no_encounter"
49.6,-1.65,"no_encounter"
63.8,-31.56,"no_sperm_whale_sighting"
69.88,-34.78,"no_sperm_whale_sighting"
29.03,-37.3,"no_sperm_whale_sighting"
77.8,-37.3,"no_sperm_whale_sighting"
46.13,-38.41,"no_encounter"
50.22,-24.05,"no_encounter"
37.46,-25.38,"no_encounter"
75.71,-33.25,"no_encounter"
55.66,-3.4,"no_encounter"
29.86,-36.08,"no_sperm_whale_sighting"
49.82,-23.53,"no_sperm_whale_sighting"
39.1,-25.7,"no_sperm_whale_sighting"
60.8,-34.55,"no_encounter"
36.55,-24.66,"no_sperm_whale_sighting"
63.08,-35.13,"no_sperm_whale_sighting"
54.58,-19.6,"no_sperm_whale_sighting"
48.98,-24.48,"no_sperm_whale_sighting"
48.51,-26.48,"no_sperm_whale_sighting"
64.61,-37.7,"no_sperm_whale_sighting"
41.9,-10.96,"no_sperm_whale_sighting"
43.41,-17.63,"no_sperm_whale_sighting"
31,-38.36,"no_sperm_whale_sighting"
41.3,-5.05,"no_sperm_whale_sighting"
77.83,-36.08,"no_sperm_whale_sighting"
57.48,-34.31,"no_sperm_whale_sighting"
46.5,0.45,"no_sperm_whale_sighting"
36.53,-24.88,"no_sperm_whale_sighting"
57.18,-18.75,"no_sperm_whale_sighting"
50.15,-0.85,"no_encounter"
67.83,-38.38,"no_encounter"
56,-35.96,"no_sperm_whale_sighting"
56.66,-36.26,"no_encounter"
63.33,-33.4,"no_encounter"
42.98,-24.5,"no_encounter"
61.2,-33.7,"no_encounter"
42.39,-22.7,"no_sperm_whale_sighting"
29.83,-37.48,"no_sperm_whale_sighting"
80.23,-36.86,"no_encounter"
